mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__scale_pos_weight,param_model__n_estimators,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__gamma,param_model__eval_metric,param_model__colsample_bytree,param_model,param_model__min_samples_leaf,param_model__class_weight,param_model__l2_leaf_reg,param_model__depth,param_model__border_count,param_model__auto_class_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.9314174175262451,0.07035228252090137,0.05461573600769043,0.012457925594330664,0.8,1.0,100,1.0,6.0,0.05,0.0,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 1, 'model__n_estimators': 100, 'model__min_child_samples': 1, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6153846153846154,0.6305609284332688,0.5636007827788649,0.6023622047244095,0.5905511811023622,0.6004919424847042,0.022756141607163532,31
0.5874221324920654,0.035976346723609526,0.04539742469787598,0.0034397669957666405,0.8,3.0,200,1.0,3.0,0.05,0.1,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 3, 'model__n_estimators': 200, 'model__min_child_samples': 1, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6591549295774648,0.6601941747572816,0.6338028169014085,0.6327372764786795,0.6458036984352774,0.6463385792300225,0.011820856439371577,8
0.4037471771240234,0.03039135593998098,0.04361424446105957,0.004019374111511863,0.8,3.0,100,5.0,3.0,0.05,0.1,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 3, 'model__n_estimators': 100, 'model__min_child_samples': 5, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6573816155988857,0.6574585635359116,0.6276150627615062,0.640218878248974,0.6397774687065368,0.6444903177703629,0.011485567739006894,10
1.5696816444396973,0.08884316167462881,0.04530510902404785,0.001538528060001255,0.8,3.0,200,5.0,6.0,0.05,1.0,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 3, 'model__n_estimators': 200, 'model__min_child_samples': 5, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 1, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6513761467889908,0.662613981762918,0.6288343558282209,0.6109422492401215,0.6365054602184087,0.638054438767732,0.01790597186234167,18
3.348338747024536,0.04708570182156631,0.10172920227050782,0.021695376504629143,,,250,,10.0,,,,,"RandomForestClassifier(n_jobs=1, random_state=42, verbose=1)",1.0,balanced_subsample,,,,,"{'model__n_estimators': 250, 'model__min_samples_leaf': 1, 'model__max_depth': 10, 'model__class_weight': 'balanced_subsample', 'model': RandomForestClassifier(n_jobs=1, random_state=42, verbose=1)}",0.6575342465753424,0.6590257879656161,0.6329479768786127,0.6347826086956522,0.6336336336336337,0.6435848507497715,0.012022125095214,14
1.4148943424224854,0.03921065414300538,0.04571824073791504,0.004519435092015707,0.8,1.0,200,5.0,6.0,0.1,0.0,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 1, 'model__n_estimators': 200, 'model__min_child_samples': 5, 'model__max_depth': 6, 'model__learning_rate': 0.1, 'model__gamma': 0, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.5691382765531062,0.6105675146771037,0.5472061657032755,0.5604606525911708,0.5953307392996109,0.5765406697648535,0.023172260976906552,39
0.3404088020324707,0.009101510611724477,0.04430952072143555,0.006214461339973804,0.8,1.0,100,5.0,3.0,0.1,0.1,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 1, 'model__n_estimators': 100, 'model__min_child_samples': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0.1, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6365422396856582,0.6372360844529751,0.5719769673704415,0.5980582524271845,0.6068702290076335,0.6101367545887786,0.02467530379419364,27
21.839609241485597,2.645945528674383,0.047804641723632815,0.003175433950744483,,,1000,,,0.01,,,,<catboost.core.CatBoostClassifier object at 0x000002377CE78D60>,,,3.0,4.0,128.0,Balanced,"{'model__n_estimators': 1000, 'model__learning_rate': 0.01, 'model__l2_leaf_reg': 3, 'model__depth': 4, 'model__border_count': 128, 'model__auto_class_weights': 'Balanced', 'model': <catboost.core.CatBoostClassifier object at 0x000002377CE78D60>}",0.6724137931034483,0.6657263751763046,0.6354609929078014,0.6338028169014085,0.6416184971098265,0.6498044950397579,0.01608407252394097,3
0.33558406829833987,0.023248068513895246,0.03940277099609375,0.004126313103403649,0.8,3.0,100,5.0,3.0,0.1,0.0,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 3, 'model__n_estimators': 100, 'model__min_child_samples': 5, 'model__max_depth': 3, 'model__learning_rate': 0.1, 'model__gamma': 0, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6695035460992907,0.6574202496532594,0.628005657708628,0.6422535211267606,0.6390870185449358,0.647253998626575,0.014564326209280996,4
0.8716431617736816,0.0730823608607686,0.04000930786132813,0.0024849957944283333,0.8,3.0,100,5.0,6.0,0.05,0.1,logloss,0.8,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)",,,,,,,"{'model__subsample': 0.8, 'model__scale_pos_weight': 3, 'model__n_estimators': 100, 'model__min_child_samples': 5, 'model__max_depth': 6, 'model__learning_rate': 0.05, 'model__gamma': 0.1, 'model__eval_metric': 'logloss', 'model__colsample_bytree': 0.8, 'model': XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric=None, feature_types=None,
              feature_weights=None, force_col_wise=True, gamma=None,
              grow_policy=None, importance_type=None,
              interaction_constraints=None, learning_rate=None, max_bin=None,
              max_cat_threshold=None, max_cat_to_onehot=None,
              max_delta_step=None, max_depth=None, max_leaves=None,
              min_child_weight=None, missing=nan, monotone_constraints=None,
              multi_strategy=None, n_estimators=None, n_jobs=1, ...)}",0.6616766467065869,0.6666666666666666,0.6320474777448071,0.6215022091310751,0.6403641881638846,0.644451437682604,0.01724792826174372,13
